Order_ID,Customer_ID,Customer_Type,Product,Category,Unit_Price,Quantity,Discount,Total_Price,Region,Order_Date
ORD877449,CUS336,B2C,Mezzo Mix,Soft Drinks,0.59,4,0.0,2.36,Bremen,2021-11-11
ORD2907742,CUS346,B2C,Passion Fruit Juice,Juices,2.93,1,0.0,2.93,Hamburg,2021-10-24
ORD1544847,CUS1102,B2B,Riesling,Alcoholic Beverages,5.65,61,0.05,327.42,Thüringen,2022-02-22
ORD919552,CUS7427,B2B,San Pellegrino,Water,0.36,16,0.05,5.47,Baden-Württemberg,2021-07-20
ORD356757,CUS4158,B2B,Vittel,Water,0.77,66,0.1,45.74,Mecklenburg-Vorpommern,2022-09-03
ORD628734,CUS2830,B2C,Johnnie Walker,Alcoholic Beverages,35.52,15,0.0,532.8,Thüringen,2021-05-23
ORD1128767,CUS2837,B2B,Tanqueray,Alcoholic Beverages,48.32,60,0.1,2609.28,Nordrhein-Westfalen,2022-12-30
ORD1912797,CUS5204,B2C,Rockstar,Soft Drinks,2.21,15,0.0,33.15,Baden-Württemberg,2021-08-20
ORD2624744,CUS5802,B2B,Bacardi,Alcoholic Beverages,36.23,86,0.15,2648.41,Rheinland-Pfalz,2023-07-27
ORD2012417,CUS2539,B2B,Passion Fruit Juice,Juices,3.36,89,0.1,269.14,Sachsen-Anhalt,2021-07-10
ORD1014282,CUS226,B2C,Coca-Cola,Soft Drinks,1.07,4,0.0,4.28,Nordrhein-Westfalen,2022-12-01
ORD1199792,CUS3434,B2C,Volvic,Water,0.57,11,0.0,6.27,Hamburg,2022-05-07
ORD2347058,CUS6586,B2C,Beck's,Alcoholic Beverages,1.37,15,0.0,20.55,Bayern,2022-02-08
ORD2377989,CUS8983,B2C,Merlot,Alcoholic Beverages,4.22,10,0.0,42.2,Rheinland-Pfalz,2021-10-09
ORD1445882,CUS1235,B2C,Rotkäppchen Sekt,Alcoholic Beverages,8.05,11,0.0,88.55,Thüringen,2021-05-29
ORD1860023,CUS6272,B2B,Fritz-Kola,Soft Drinks,2.75,92,0.05,240.35,Brandenburg,2023-06-18
ORD901212,CUS3264,B2B,Red Bull,Soft Drinks,1.9,37,0.15,59.76,Bayern,2021-03-09
ORD2058937,CUS392,B2C,Red Bull,Soft Drinks,2.22,3,0.0,6.66,Bayern,2021-07-28
ORD2387911,CUS5232,B2C,Johnnie Walker,Alcoholic Beverages,35.52,3,0.0,106.56,Rheinland-Pfalz,2021-02-27
ORD1136305,CUS635,B2C,Rotkäppchen Sekt,Alcoholic Beverages,8.54,3,0.0,25.62,Niedersachsen,2023-05-16
ORD2907398,CUS9755,B2C,Rockstar,Soft Drinks,2.27,5,0.0,11.35,Baden-Württemberg,2022-03-29
ORD1305532,CUS8479,B2B,Augustiner,Alcoholic Beverages,1.22,9,0.05,10.43,Sachsen-Anhalt,2021-07-02
ORD1168657,CUS4542,B2C,Coca-Cola,Soft Drinks,1.07,5,0.0,5.35,Brandenburg,2022-11-29
ORD1017416,CUS3490,B2C,Erdinger Weißbier,Alcoholic Beverages,1.92,6,0.0,11.52,Hamburg,2021-09-08
ORD2044975,CUS2786,B2C,Mango Juice,Juices,3.12,4,0.0,12.48,Sachsen,2021-05-02
ORD1299665,CUS2591,B2C,Evian,Water,1.26,2,0.0,2.52,Bayern,2022-05-25
ORD2330055,CUS5630,B2B,Moët & Chandon,Alcoholic Beverages,89.54,92,0.15,7002.03,Schleswig-Holstein,2022-10-05
ORD1105166,CUS808,B2B,Schwip Schwap,Soft Drinks,0.71,25,0.15,15.09,Rheinland-Pfalz,2021-09-14
ORD2447667,CUS2178,B2C,Apollinaris,Water,0.99,13,0.0,12.87,Hamburg,2023-06-12
ORD266041,CUS6340,B2C,Rockstar,Soft Drinks,2.27,1,0.0,2.27,Bremen,2022-12-16
ORD929499,CUS2053,B2C,Vittel,Water,0.59,12,0.0,7.08,Hessen,2023-11-19
ORD2623332,CUS1721,B2B,Johnnie Walker,Alcoholic Beverages,31.98,27,0.1,777.11,Bayern,2023-10-09
ORD687780,CUS8433,B2C,Riesling,Alcoholic Beverages,4.32,13,0.0,56.16,Bremen,2023-03-17
ORD827378,CUS4832,B2C,Hohes C Orange,Juices,1.8,5,0.0,9.0,Baden-Württemberg,2022-01-19
ORD1701958,CUS8024,B2C,Fanta,Soft Drinks,1.23,4,0.0,4.92,Schleswig-Holstein,2023-08-04
ORD2812222,CUS9198,B2B,Club Mate,Soft Drinks,2.33,98,0.15,194.09,Hamburg,2022-04-17
ORD1016900,CUS9988,B2C,Warsteiner,Alcoholic Beverages,1.05,1,0.0,1.05,Brandenburg,2022-02-12
ORD852269,CUS762,B2C,Bacardi,Alcoholic Beverages,13.44,13,0.0,174.72,Bayern,2021-11-19
ORD178808,CUS6239,B2B,Passion Fruit Juice,Juices,3.72,11,0.05,38.87,Sachsen,2023-03-04
ORD240247,CUS2701,B2C,Vittel,Water,0.62,14,0.0,8.68,Saarland,2021-08-29
ORD2753345,CUS5750,B2B,Passion Fruit Juice,Juices,2.57,27,0.05,65.92,Berlin,2022-07-07
ORD1916949,CUS719,B2B,Mango Juice,Juices,3.48,53,0.05,175.22,Nordrhein-Westfalen,2023-06-13
ORD121495,CUS53,B2C,Hohes C Orange,Juices,1.75,9,0.0,15.75,Sachsen,2021-03-04
ORD1426024,CUS6256,B2C,Fanta,Soft Drinks,1.19,15,0.0,17.85,Schleswig-Holstein,2022-10-01
ORD342197,CUS8863,B2C,San Pellegrino,Water,0.86,1,0.0,0.86,Mecklenburg-Vorpommern,2021-09-09
ORD1284175,CUS9680,B2B,Havana Club,Alcoholic Beverages,41.3,97,0.1,3605.49,Nordrhein-Westfalen,2023-05-16
ORD1400427,CUS2838,B2C,Jever,Alcoholic Beverages,1.88,2,0.0,3.76,Schleswig-Holstein,2021-02-25
ORD2588165,CUS5298,B2B,Apollinaris,Water,0.57,5,0.05,2.71,Thüringen,2022-07-13
ORD2106845,CUS9848,B2B,Hohes C Orange,Juices,2.83,89,0.1,226.68,Bayern,2022-04-02
ORD789674,CUS4375,B2C,Mezzo Mix,Soft Drinks,0.61,9,0.0,5.49,Sachsen-Anhalt,2022-01-17
ORD202944,CUS8245,B2B,Fritz-Kola,Soft Drinks,2.27,28,0.1,57.2,Berlin,2023-09-25
ORD1492198,CUS9104,B2C,Mezzo Mix,Soft Drinks,0.61,1,0.0,0.61,Brandenburg,2022-06-30
ORD2584696,CUS8949,B2C,Jack Daniels,Alcoholic Beverages,51.76,12,0.0,621.12,Rheinland-Pfalz,2023-08-31
ORD799490,CUS6039,B2C,Kölsch,Alcoholic Beverages,0.99,15,0.0,14.85,Thüringen,2023-09-02
ORD1672430,CUS7265,B2B,Vio Wasser,Water,1.12,18,0.05,19.15,Bayern,2021-05-02
ORD262813,CUS7530,B2C,Red Bull,Soft Drinks,2.28,5,0.0,11.4,Schleswig-Holstein,2022-09-15
ORD788007,CUS6423,B2C,Havana Club,Alcoholic Beverages,12.58,4,0.0,50.32,Hessen,2021-09-06
ORD592719,CUS3922,B2B,Gerolsteiner,Water,0.49,36,0.05,16.76,Rheinland-Pfalz,2022-10-08
ORD2228140,CUS8271,B2C,Hohes C Orange,Juices,1.86,9,0.0,16.74,Bremen,2023-07-11
ORD1999148,CUS8843,B2B,Mountain Dew,Soft Drinks,1.11,98,0.1,97.9,Niedersachsen,2022-02-01
ORD2354369,CUS338,B2C,Selters,Water,0.46,13,0.0,5.98,Niedersachsen,2021-05-01
ORD1975418,CUS9865,B2C,Beck's,Alcoholic Beverages,1.55,15,0.0,23.25,Bremen,2023-08-05
ORD1483252,CUS2492,B2C,Johnnie Walker,Alcoholic Beverages,36.59,14,0.0,512.26,Saarland,2022-04-08
ORD90035,CUS428,B2C,Tomato Juice,Juices,3.23,14,0.0,45.22,Niedersachsen,2021-09-30
ORD1404690,CUS3990,B2C,Chardonnay,Alcoholic Beverages,5.03,1,0.0,5.03,Sachsen-Anhalt,2023-02-04
ORD452923,CUS1044,B2B,Merlot,Alcoholic Beverages,3.62,81,0.1,263.9,Bremen,2021-12-26
ORD36774,CUS5330,B2C,Club Mate,Soft Drinks,2.19,3,0.0,6.57,Rheinland-Pfalz,2022-02-21
ORD2176740,CUS8839,B2C,Vittel,Water,0.58,7,0.0,4.06,Berlin,2022-10-31
ORD1973551,CUS6228,B2C,Merlot,Alcoholic Beverages,4.48,1,0.0,4.48,Thüringen,2023-09-18
ORD2633089,CUS7920,B2C,Passion Fruit Juice,Juices,2.93,10,0.0,29.3,Bremen,2021-05-11
ORD48513,CUS7344,B2B,Apollinaris,Water,0.58,44,0.1,22.97,Nordrhein-Westfalen,2021-03-12
ORD274823,CUS8525,B2B,Evian,Water,0.64,52,0.05,31.62,Nordrhein-Westfalen,2021-03-19
ORD392999,CUS6789,B2C,Schwip Schwap,Soft Drinks,1.2,10,0.0,12.0,Saarland,2021-01-02
ORD2420467,CUS5234,B2C,Volvic,Water,0.58,9,0.0,5.22,Hamburg,2023-10-19
ORD287007,CUS9606,B2C,Cranberry Juice,Juices,3.46,2,0.0,6.92,Mecklenburg-Vorpommern,2021-12-21
ORD1054245,CUS2421,B2C,Monster,Soft Drinks,3.31,14,0.0,46.34,Thüringen,2023-03-26
ORD2031924,CUS9281,B2B,Jever,Alcoholic Beverages,1.38,78,0.1,96.88,Sachsen-Anhalt,2021-01-17
ORD2921631,CUS5249,B2C,Volvic,Water,0.57,15,0.0,8.55,Brandenburg,2022-11-28
ORD1542729,CUS2855,B2B,Warsteiner,Alcoholic Beverages,1.68,79,0.15,112.81,Nordrhein-Westfalen,2021-02-23
ORD174364,CUS1141,B2C,Sprite,Soft Drinks,0.53,1,0.0,0.53,Baden-Württemberg,2021-07-14
ORD2998139,CUS4615,B2C,Apollinaris,Water,0.99,2,0.0,1.98,Hamburg,2023-07-03
ORD2097168,CUS344,B2C,Sprite,Soft Drinks,0.55,2,0.0,1.1,Hamburg,2022-07-21
ORD2243111,CUS712,B2C,Volvic,Water,0.55,3,0.0,1.65,Berlin,2021-03-24
ORD1542157,CUS1579,B2C,Selters,Water,0.46,9,0.0,4.14,Berlin,2021-06-24
ORD1972390,CUS2923,B2B,Evian,Water,1.47,68,0.1,89.96,Mecklenburg-Vorpommern,2022-12-05
ORD1257730,CUS7921,B2B,Gerolsteiner,Water,0.46,84,0.1,34.78,Saarland,2022-04-25
ORD1220251,CUS9647,B2C,Granini Apple,Juices,1.59,11,0.0,17.49,Nordrhein-Westfalen,2021-10-24
ORD1538648,CUS8687,B2B,Schwip Schwap,Soft Drinks,1.8,80,0.15,122.4,Hessen,2023-04-04
ORD2103268,CUS1606,B2C,Evian,Water,1.23,6,0.0,7.38,Niedersachsen,2021-01-04
ORD1659434,CUS3481,B2C,San Pellegrino,Water,0.91,10,0.0,9.1,Niedersachsen,2023-09-14
ORD1653276,CUS8951,B2C,Veuve Clicquot,Alcoholic Beverages,106.01,2,0.0,212.02,Saarland,2021-10-12
ORD945521,CUS9142,B2B,Erdinger Weißbier,Alcoholic Beverages,2.92,80,0.15,198.56,Brandenburg,2023-03-20
ORD1380731,CUS5173,B2C,Selters,Water,0.47,9,0.0,4.23,Thüringen,2022-05-06
ORD1563612,CUS9292,B2C,Bacardi,Alcoholic Beverages,13.84,7,0.0,96.88,Baden-Württemberg,2022-10-08
ORD2707643,CUS4361,B2B,Tomato Juice,Juices,1.88,58,0.1,98.14,Baden-Württemberg,2022-04-28
ORD395539,CUS9932,B2B,Pepsi,Soft Drinks,0.69,79,0.1,49.06,Rheinland-Pfalz,2022-01-30
ORD370218,CUS8230,B2C,Club Mate,Soft Drinks,2.26,3,0.0,6.78,Schleswig-Holstein,2023-12-08
ORD1574082,CUS8719,B2C,Chardonnay,Alcoholic Beverages,4.88,15,0.0,73.2,Hamburg,2022-06-01
ORD2907557,CUS6679,B2C,Rauch Multivitamin,Juices,2.38,2,0.0,4.76,Sachsen,2022-02-14
ORD2424398,CUS6087,B2C,Volvic,Water,0.58,10,0.0,5.8,Sachsen-Anhalt,2023-09-28
ORD2083691,CUS3467,B2B,Volvic Touch,Water,1.82,79,0.05,136.59,Brandenburg,2022-09-27
ORD2551359,CUS8355,B2C,Volvic Touch,Water,1.42,9,0.0,12.78,Schleswig-Holstein,2022-11-15
ORD1523680,CUS4616,B2C,Vio Wasser,Water,1.61,14,0.0,22.54,Mecklenburg-Vorpommern,2021-09-03
ORD2407558,CUS6674,B2C,Granini Apple,Juices,1.64,12,0.0,19.68,Bayern,2022-09-13
ORD1595407,CUS2178,B2C,Vittel,Water,0.64,7,0.0,4.48,Hamburg,2022-06-02
ORD99179,CUS2651,B2B,Tomato Juice,Juices,3.15,67,0.1,189.94,Niedersachsen,2022-08-09
ORD2925202,CUS7526,B2B,Vio Wasser,Water,1.39,70,0.05,92.43,Saarland,2021-02-23
ORD1905457,CUS7301,B2C,Red Bull,Soft Drinks,2.22,5,0.0,11.1,Mecklenburg-Vorpommern,2021-01-28
ORD1767788,CUS3949,B2C,Evian,Water,1.31,3,0.0,3.93,Hessen,2023-03-11
ORD1305190,CUS471,B2C,Tomato Juice,Juices,3.23,1,0.0,3.23,Mecklenburg-Vorpommern,2021-08-13
ORD1703213,CUS9252,B2C,Kölsch,Alcoholic Beverages,0.99,2,0.0,1.98,Bremen,2023-07-05
ORD312174,CUS2139,B2C,Schwip Schwap,Soft Drinks,1.2,3,0.0,3.6,Bremen,2021-10-10
ORD252693,CUS646,B2C,Merlot,Alcoholic Beverages,4.48,8,0.0,35.84,Niedersachsen,2023-03-03
ORD2052663,CUS3232,B2C,Fritz-Kola,Soft Drinks,2.05,15,0.0,30.75,Schleswig-Holstein,2022-06-30
ORD72194,CUS4902,B2C,Cranberry Juice,Juices,3.67,2,0.0,7.34,Rheinland-Pfalz,2023-07-18
ORD60344,CUS8795,B2C,Schwip Schwap,Soft Drinks,1.24,3,0.0,3.72,Bayern,2022-06-25
ORD1895515,CUS4918,B2B,Red Bull,Soft Drinks,2.97,85,0.1,227.2,Mecklenburg-Vorpommern,2021-04-19
ORD1372260,CUS3521,B2C,Jack Daniels,Alcoholic Beverages,48.79,5,0.0,243.95,Schleswig-Holstein,2021-08-09
ORD892976,CUS2901,B2B,Mango Juice,Juices,4.54,88,0.1,359.57,Saarland,2022-06-13
ORD2887622,CUS5910,B2B,Mezzo Mix,Soft Drinks,1.28,72,0.1,82.94,Baden-Württemberg,2023-06-11
ORD2934977,CUS2048,B2B,Hohes C Orange,Juices,1.69,7,0.1,10.65,Rheinland-Pfalz,2022-01-14
ORD216840,CUS4518,B2C,Johnnie Walker,Alcoholic Beverages,36.59,11,0.0,402.49,Sachsen,2022-03-16
ORD641354,CUS3549,B2C,Schwip Schwap,Soft Drinks,1.24,8,0.0,9.92,Sachsen-Anhalt,2022-02-24
ORD479185,CUS1488,B2C,Vio Wasser,Water,1.71,10,0.0,17.1,Rheinland-Pfalz,2023-04-26
ORD1775690,CUS6132,B2C,Mango Juice,Juices,3.31,4,0.0,13.24,Saarland,2023-08-15
ORD810989,CUS5020,B2C,Riesling,Alcoholic Beverages,4.32,3,0.0,12.96,Nordrhein-Westfalen,2023-04-26
ORD1223042,CUS4964,B2B,Granini Apple,Juices,1.83,81,0.1,133.41,Baden-Württemberg,2023-03-28
ORD1513287,CUS8162,B2B,Pepsi,Soft Drinks,1.41,70,0.1,88.83,Bremen,2022-06-01
ORD2650096,CUS5271,B2C,Havana Club,Alcoholic Beverages,12.96,14,0.0,181.44,Niedersachsen,2022-08-08
ORD2246747,CUS4037,B2C,Tomato Juice,Juices,3.33,11,0.0,36.63,Nordrhein-Westfalen,2022-10-20
ORD1920449,CUS2909,B2C,Club Mate,Soft Drinks,2.19,5,0.0,10.95,Hessen,2022-07-01
ORD2384827,CUS7537,B2B,Tomato Juice,Juices,2.01,41,0.05,78.29,Schleswig-Holstein,2022-10-03
ORD2175973,CUS9950,B2C,Red Bull,Soft Drinks,2.35,6,0.0,14.1,Sachsen,2023-05-29
ORD2349815,CUS9823,B2C,Coca-Cola,Soft Drinks,1.04,13,0.0,13.52,Niedersachsen,2021-05-16
ORD572975,CUS5452,B2B,Tomato Juice,Juices,2.69,33,0.05,84.33,Thüringen,2021-11-05
ORD805589,CUS5033,B2C,Coca-Cola,Soft Drinks,1.21,13,0.0,15.73,Saarland,2023-06-28
ORD1795828,CUS6399,B2B,Beck's,Alcoholic Beverages,2.16,49,0.05,100.55,Mecklenburg-Vorpommern,2023-04-30
ORD2155050,CUS6147,B2C,Erdinger Weißbier,Alcoholic Beverages,1.98,7,0.0,13.86,Bremen,2022-11-10
ORD563092,CUS9292,B2C,San Pellegrino,Water,0.91,15,0.0,13.65,Baden-Württemberg,2023-02-13
ORD487845,CUS261,B2B,Passion Fruit Juice,Juices,3.62,33,0.1,107.51,Bremen,2021-05-24
ORD2983720,CUS9680,B2B,Cranberry Juice,Juices,3.05,88,0.05,254.98,Nordrhein-Westfalen,2021-02-05
ORD2419844,CUS3229,B2B,Evian,Water,1.12,61,0.1,61.49,Mecklenburg-Vorpommern,2021-03-01
ORD2893177,CUS9496,B2C,Passion Fruit Juice,Juices,2.93,11,0.0,32.23,Sachsen-Anhalt,2021-01-06
ORD1936732,CUS6520,B2C,Rockstar,Soft Drinks,2.21,11,0.0,24.31,Schleswig-Holstein,2021-03-04
ORD2024390,CUS5819,B2B,Evian,Water,1.31,62,0.1,73.1,Saarland,2021-08-07
ORD2321129,CUS4153,B2C,Rauch Multivitamin,Juices,2.31,1,0.0,2.31,Brandenburg,2021-01-01
ORD1232645,CUS7342,B2C,Sprite,Soft Drinks,0.53,5,0.0,2.65,Saarland,2021-01-04
ORD620117,CUS4291,B2C,Warsteiner,Alcoholic Beverages,1.02,1,0.0,1.02,Berlin,2021-02-26
ORD1597062,CUS4846,B2B,Club Mate,Soft Drinks,2.07,62,0.1,115.51,Bayern,2021-12-24
ORD436397,CUS9138,B2C,San Pellegrino,Water,0.89,14,0.0,12.46,Berlin,2022-06-03
ORD2483457,CUS8282,B2B,Mountain Dew,Soft Drinks,0.56,5,0.05,2.66,Brandenburg,2021-08-02
ORD1349628,CUS302,B2B,Mango Juice,Juices,3.2,80,0.15,217.6,Mecklenburg-Vorpommern,2021-03-31
ORD2127803,CUS2431,B2C,Rockstar,Soft Drinks,2.34,6,0.0,14.04,Schleswig-Holstein,2023-03-26
ORD2363720,CUS3247,B2C,Augustiner,Alcoholic Beverages,1.09,5,0.0,5.45,Rheinland-Pfalz,2021-09-03
ORD158351,CUS6278,B2C,Johnnie Walker,Alcoholic Beverages,36.59,15,0.0,548.85,Thüringen,2022-09-25
ORD863312,CUS6630,B2C,Selters,Water,0.49,8,0.0,3.92,Saarland,2023-09-26
ORD2642493,CUS1360,B2B,San Pellegrino,Water,1.52,48,0.1,65.66,Thüringen,2021-05-11
ORD98636,CUS6656,B2B,Mountain Dew,Soft Drinks,1.38,42,0.1,52.16,Nordrhein-Westfalen,2023-02-16
ORD859278,CUS7451,B2C,Riesling,Alcoholic Beverages,4.32,2,0.0,8.64,Baden-Württemberg,2023-11-29
ORD1487763,CUS88,B2C,Hohes C Orange,Juices,1.8,2,0.0,3.6,Bayern,2022-04-21
ORD2788700,CUS7380,B2C,Passion Fruit Juice,Juices,3.11,4,0.0,12.44,Brandenburg,2023-01-04
ORD2812443,CUS3121,B2B,Warsteiner,Alcoholic Beverages,1.41,49,0.05,65.64,Bayern,2022-06-20
ORD389055,CUS854,B2B,Chardonnay,Alcoholic Beverages,6.19,22,0.15,115.75,Baden-Württemberg,2023-12-22
ORD2615766,CUS1861,B2C,Tomato Juice,Juices,3.33,3,0.0,9.99,Thüringen,2022-01-17
ORD1175942,CUS8207,B2C,Jever,Alcoholic Beverages,1.99,8,0.0,15.92,Brandenburg,2023-10-13
ORD1291147,CUS7720,B2C,Sprite,Soft Drinks,0.55,10,0.0,5.5,Hessen,2022-01-07
ORD312059,CUS4374,B2C,Mezzo Mix,Soft Drinks,0.61,13,0.0,7.93,Saarland,2022-02-20
ORD2970968,CUS3472,B2C,Jever,Alcoholic Beverages,1.94,9,0.0,17.46,Mecklenburg-Vorpommern,2022-05-16
ORD1977350,CUS7671,B2C,Coca-Cola,Soft Drinks,1.18,1,0.0,1.18,Bremen,2022-07-03
ORD828174,CUS3088,B2C,Volvic,Water,0.55,7,0.0,3.85,Mecklenburg-Vorpommern,2021-12-19
ORD2018709,CUS2690,B2B,San Pellegrino,Water,1.44,58,0.15,70.99,Hamburg,2022-01-17
ORD118519,CUS4981,B2C,Riesling,Alcoholic Beverages,4.32,15,0.0,64.8,Bayern,2023-10-09
ORD162612,CUS8480,B2C,Tomato Juice,Juices,3.23,3,0.0,9.69,Sachsen,2021-01-31
ORD1792987,CUS7828,B2B,Volvic,Water,0.56,59,0.05,31.39,Baden-Württemberg,2023-05-23
ORD703926,CUS5231,B2C,Cranberry Juice,Juices,3.46,2,0.0,6.92,Baden-Württemberg,2021-08-12
ORD2683438,CUS3583,B2B,Tomato Juice,Juices,3.05,86,0.05,249.18,Saarland,2021-01-25
ORD2231299,CUS847,B2C,Kölsch,Alcoholic Beverages,0.93,15,0.0,13.95,Sachsen,2021-01-05
ORD165670,CUS3671,B2C,Tomato Juice,Juices,3.23,9,0.0,29.07,Mecklenburg-Vorpommern,2021-08-30
ORD2226279,CUS6864,B2C,Warsteiner,Alcoholic Beverages,1.05,3,0.0,3.15,Niedersachsen,2022-10-19
ORD280432,CUS2695,B2B,Rauch Multivitamin,Juices,1.79,41,0.1,66.05,Mecklenburg-Vorpommern,2021-11-21
ORD859575,CUS7293,B2C,Volvic,Water,0.58,7,0.0,4.06,Thüringen,2023-04-17
ORD467252,CUS4508,B2B,Veuve Clicquot,Alcoholic Beverages,73.78,65,0.05,4555.92,Thüringen,2022-06-06
ORD2167504,CUS9043,B2C,Johnnie Walker,Alcoholic Beverages,37.69,9,0.0,339.21,Nordrhein-Westfalen,2023-06-04
ORD1540501,CUS8476,B2C,Krombacher,Alcoholic Beverages,1.63,5,0.0,8.15,Sachsen,2023-05-27
ORD2841925,CUS4392,B2C,Rotkäppchen Sekt,Alcoholic Beverages,8.29,7,0.0,58.03,Sachsen-Anhalt,2022-06-26
ORD1765383,CUS1086,B2B,Sprite,Soft Drinks,0.68,44,0.05,28.42,Mecklenburg-Vorpommern,2021-03-28
ORD525805,CUS9741,B2C,Warsteiner,Alcoholic Beverages,1.08,10,0.0,10.8,Hessen,2023-02-19
ORD1009288,CUS5606,B2C,San Pellegrino,Water,0.86,13,0.0,11.18,Sachsen-Anhalt,2021-03-10
ORD110564,CUS7025,B2C,Volvic Touch,Water,1.46,11,0.0,16.06,Hessen,2023-11-24
ORD183451,CUS8935,B2C,Red Bull,Soft Drinks,2.35,2,0.0,4.7,Thüringen,2023-10-26
ORD176281,CUS3853,B2B,Passion Fruit Juice,Juices,2.46,62,0.05,144.89,Niedersachsen,2022-10-24
ORD599192,CUS7345,B2C,Chardonnay,Alcoholic Beverages,4.88,11,0.0,53.68,Bremen,2022-07-27
ORD665449,CUS2339,B2C,Tomato Juice,Juices,3.33,10,0.0,33.3,Bremen,2022-09-27
ORD2117240,CUS8012,B2C,Selters,Water,0.46,2,0.0,0.92,Hessen,2021-04-05
ORD2321225,CUS9527,B2B,Tomato Juice,Juices,2.14,59,0.1,113.63,Mecklenburg-Vorpommern,2022-03-18
ORD1357874,CUS3575,B2C,Warsteiner,Alcoholic Beverages,1.05,5,0.0,5.25,Saarland,2022-08-17
ORD2618812,CUS2130,B2C,Passion Fruit Juice,Juices,3.02,14,0.0,42.28,Hessen,2022-04-10
ORD1002841,CUS2381,B2C,Warsteiner,Alcoholic Beverages,1.08,12,0.0,12.96,Thüringen,2023-03-20
ORD1133112,CUS3546,B2B,Cranberry Juice,Juices,2.41,39,0.1,84.59,Schleswig-Holstein,2022-01-10
ORD1455847,CUS9736,B2C,Volvic Touch,Water,1.38,6,0.0,8.28,Hamburg,2021-04-19
ORD2577090,CUS5247,B2C,Gerolsteiner,Water,1.01,3,0.0,3.03,Thüringen,2021-09-08
ORD264250,CUS7142,B2C,Granini Apple,Juices,1.64,3,0.0,4.92,Rheinland-Pfalz,2022-06-25
ORD1628811,CUS3169,B2C,Coca-Cola,Soft Drinks,1.04,3,0.0,3.12,Schleswig-Holstein,2021-05-21
ORD1387655,CUS4022,B2C,Red Bull,Soft Drinks,2.35,10,0.0,23.5,Saarland,2023-08-05
ORD1009499,CUS6565,B2B,Volvic Touch,Water,1.3,61,0.1,71.37,Sachsen-Anhalt,2023-04-08
ORD2578077,CUS5322,B2C,Evian,Water,1.31,12,0.0,15.72,Sachsen-Anhalt,2023-01-23
ORD258222,CUS9959,B2B,Granini Apple,Juices,1.73,8,0.1,12.46,Berlin,2023-03-23
ORD1340801,CUS334,B2C,Havana Club,Alcoholic Beverages,12.58,12,0.0,150.96,Thüringen,2021-04-05
ORD1609689,CUS9917,B2B,Rauch Multivitamin,Juices,3.1,47,0.1,131.13,Nordrhein-Westfalen,2023-02-13
ORD1745009,CUS6713,B2C,Gerolsteiner,Water,1.07,1,0.0,1.07,Bremen,2023-02-27
ORD302526,CUS9971,B2B,Bacardi,Alcoholic Beverages,20.1,66,0.1,1193.94,Niedersachsen,2023-09-09
ORD2369035,CUS5748,B2C,Cranberry Juice,Juices,3.56,2,0.0,7.12,Hamburg,2022-08-25
ORD784005,CUS1613,B2B,Pepsi,Soft Drinks,0.6,26,0.1,14.04,Sachsen-Anhalt,2021-03-18
ORD2852730,CUS9400,B2C,Granini Apple,Juices,1.69,10,0.0,16.9,Sachsen,2023-05-13
ORD974866,CUS1189,B2B,Mango Juice,Juices,2.37,80,0.1,170.64,Baden-Württemberg,2021-02-07
ORD2042467,CUS8181,B2C,Passion Fruit Juice,Juices,2.93,11,0.0,32.23,Sachsen-Anhalt,2021-12-24
ORD317319,CUS8972,B2B,Tomato Juice,Juices,3.23,62,0.1,180.23,Brandenburg,2023-12-10
ORD2437614,CUS9491,B2B,Moët & Chandon,Alcoholic Beverages,34.2,51,0.1,1569.78,Rheinland-Pfalz,2022-05-21
ORD34415,CUS278,B2C,Veuve Clicquot,Alcoholic Beverages,112.46,9,0.0,1012.14,Saarland,2023-06-22
ORD1399307,CUS6216,B2C,Mezzo Mix,Soft Drinks,0.61,9,0.0,5.49,Schleswig-Holstein,2022-03-25
ORD2153149,CUS473,B2B,Vittel,Water,0.77,87,0.1,60.29,Sachsen-Anhalt,2023-09-28
ORD1240509,CUS6139,B2B,Rockstar,Soft Drinks,2.14,17,0.05,34.56,Schleswig-Holstein,2022-09-23
ORD740664,CUS2480,B2C,Volvic Touch,Water,1.38,15,0.0,20.7,Sachsen,2021-04-29
ORD2994765,CUS2004,B2B,Vittel,Water,0.87,55,0.1,43.07,Hessen,2023-06-07
ORD204793,CUS2354,B2C,Vio Wasser,Water,1.61,12,0.0,19.32,Nordrhein-Westfalen,2021-08-03
ORD153450,CUS9378,B2C,Club Mate,Soft Drinks,2.19,8,0.0,17.52,Brandenburg,2022-07-05
ORD367193,CUS6763,B2B,Mountain Dew,Soft Drinks,0.87,64,0.1,50.11,Bremen,2022-06-07
ORD1858914,CUS5272,B2B,Havana Club,Alcoholic Beverages,29.05,78,0.1,2039.31,Baden-Württemberg,2022-03-29
ORD412342,CUS1253,B2C,Coca-Cola,Soft Drinks,1.04,15,0.0,15.6,Sachsen-Anhalt,2021-09-02
ORD1771886,CUS189,B2C,San Pellegrino,Water,0.91,6,0.0,5.46,Niedersachsen,2023-05-02
ORD1131586,CUS4640,B2C,Granini Apple,Juices,1.59,12,0.0,19.08,Bayern,2021-03-17
ORD402971,CUS3097,B2C,Volvic Touch,Water,1.42,12,0.0,17.04,Thüringen,2022-07-15
